VD,ID,VG,IG,ACCSTRESS
-1.60000000E+000,-9.93420000E-002,6.00000000E+000,9.99950000E-002,*
-1.20000000E+000,-8.98090000E-002,6.00000000E+000,9.99950000E-002,*
-8.00000000E-001,-7.93910000E-002,6.00000000E+000,9.99950000E-002,*
-4.00000000E-001,-6.72190000E-002,6.00000000E+000,9.99950000E-002,*
0.00000000E+000,-5.47450000E-002,6.00000000E+000,9.99950000E-002,*
4.00000000E-001,-4.34150000E-002,6.00000000E+000,9.99950000E-002,*
8.00000000E-001,-3.28450000E-002,6.00000000E+000,9.99950000E-002,*
1.20000000E+000,-2.27250000E-002,6.00000000E+000,9.99950000E-002,*
1.60000000E+000,-1.32200000E-002,6.00000000E+000,9.99950000E-002,*
2.00000000E+000,-4.42860000E-003,6.00000000E+000,9.99950000E-002,*
2.40000000E+000,-7.64280000E-005,6.00000000E+000,9.99950000E-002,*
2.80000000E+000,-7.60890000E-005,6.00000000E+000,9.99950000E-002,*
3.20000000E+000,-7.54440000E-005,6.00000000E+000,9.99910000E-002,*
3.60000000E+000,-7.56830000E-005,6.00000000E+000,9.99950000E-002,*
4.00000000E+000,-7.50940000E-005,6.00000000E+000,9.99950000E-002,*
4.40000000E+000,-7.52700000E-005,6.00000000E+000,9.99950000E-002,*
4.80000000E+000,-7.50530000E-005,6.00000000E+000,9.99950000E-002,*
5.20000000E+000,6.18000000E-003,6.00000000E+000,9.37420000E-002,*
5.60000000E+000,1.03250000E-002,6.00000000E+000,8.95920000E-002,*
6.00000000E+000,1.17250000E-002,6.00000000E+000,8.81960000E-002,*
6.40000000E+000,1.38100000E-002,6.00000000E+000,8.61090000E-002,*
6.80000000E+000,1.74500000E-002,6.00000000E+000,8.24700000E-002,*
7.20000000E+000,2.23150000E-002,6.00000000E+000,7.76060000E-002,*
